學校名稱,科系名稱,學生數,教師數,縣市名稱
中國文化大學,會計(與)(資訊)(科技)(系統)學系,50,0,30 臺北市
中國文化大學,會計(與)(資訊)(科技)(系統)學系,475,12,30 臺北市
中國文化大學,資訊管理(技術)學系,42,0,30 臺北市
中國文化大學,資訊管理(技術)學系,711,20,30 臺北市
中國文化大學,資訊管理(技術)學系,57,9,30 臺北市
中國文化大學,資訊管理(技術)學系,77,0,30 臺北市
中國文化大學,資訊工程學系,10,0,30 臺北市
中國文化大學,資訊工程學系,459,12,30 臺北市
逢甲大學,(資訊與)電子商務學系,57,0,19 臺中市
逢甲大學,會計(與)(資訊)(科技)(系統)學系,31,0,19 臺中市
逢甲大學,會計(與)(資訊)(科技)(系統)學系,795,17,19 臺中市
逢甲大學,會計(與)(資訊)(科技)(系統)學系,23,0,19 臺中市
逢甲大學,統計(科學)(資訊)學系,40,0,19 臺中市
逢甲大學,統計(科學)(資訊)學系,433,15,19 臺中市
逢甲大學,應用統計(資訊)學系,4,0,19 臺中市
逢甲大學,資訊工程學系,30,0,19 臺中市
逢甲大學,資訊工程學系,119,0,19 臺中市
逢甲大學,資訊工程學系,849,32,19 臺中市
逢甲大學,資訊工程學系,20,0,19 臺中市
逢甲大學,資訊電機工程研究所,97,0,19 臺中市
逢甲大學,資訊(電機)學院(不分系),114,0,19 臺中市
逢甲大學,生醫資訊暨生醫工程學位學程,20,0,19 臺中市
逢甲大學,都市計畫與空間資訊學系,39,0,19 臺中市
逢甲大學,都市計畫與空間資訊學系,468,13,19 臺中市
逢甲大學,都市計畫與空間資訊學系,48,0,19 臺中市
靜宜大學,資訊傳播(工程)(設計)學系,20,0,06 臺中市
靜宜大學,資訊傳播(工程)(設計)學系,444,15,06 臺中市
靜宜大學,會計(與)(資訊)(科技)(系統)學系,42,0,06 臺中市
靜宜大學,會計(與)(資訊)(科技)(系統)學系,686,17,06 臺中市
靜宜大學,統計(科學)(資訊)學系,202,8,06 臺中市
靜宜大學,資訊管理(技術)學系,13,0,06 臺中市
靜宜大學,資訊管理(技術)學系,464,17,06 臺中市
靜宜大學,資訊工程學系,16,0,06 臺中市
靜宜大學,資訊工程學系,438,15,06 臺中市
靜宜大學,資訊學系,2,0,06 臺中市
靜宜大學,資訊學系,39,0,06 臺中市
長庚大學,資訊管理(技術)學系,54,0,03 桃園縣
長庚大學,資訊管理(技術)學系,366,17,03 桃園縣
長庚大學,資訊工程學系,52,0,03 桃園縣
長庚大學,資訊工程學系,234,16,03 桃園縣
元智大學,資訊社會學研究所,6,0,03 桃園縣
元智大學,資訊社會學研究所,15,0,03 桃園縣
元智大學,資訊傳播(工程)(設計)學系,35,0,03 桃園縣
元智大學,資訊傳播(工程)(設計)學系,535,14,03 桃園縣
元智大學,生物(與)醫學資訊學系,7,0,03 桃園縣
元智大學,資訊管理(技術)學系,43,0,03 桃園縣
元智大學,資訊管理(技術)學系,65,0,03 桃園縣
元智大學,資訊管理(技術)學系,484,25,03 桃園縣
元智大學,資訊管理(技術)學系,106,0,03 桃園縣
元智大學,資訊工程學系,43,0,03 桃園縣
元智大學,資訊工程學系,143,0,03 桃園縣
元智大學,資訊工程學系,661,25,03 桃園縣
元智大學,資訊工程學系,54,0,03 桃園縣
中華大學,工業管理(與經營資訊)學系,71,0,18 新竹市
中華大學,工業管理(與經營資訊)學系,196,10,18 新竹市
中華大學,工業管理(與經營資訊)學系,50,0,18 新竹市
中華大學,生物資訊學系,9,0,18 新竹市
中華大學,生物資訊學系,170,9,18 新竹市
中華大學,應用統計(資訊)學系,1,0,18 新竹市
中華大學,應用統計(資訊)學系,57,1,18 新竹市
中華大學,資訊管理(技術)學系,48,0,18 新竹市
中華大學,資訊管理(技術)學系,432,12,18 新竹市
中華大學,資訊管理(技術)學系,30,0,18 新竹市
中華大學,資訊管理(技術)學系,72,0,18 新竹市
中華大學,資訊工程學系,94,0,18 新竹市
中華大學,資訊工程學系,393,18,18 新竹市
中華大學,資訊工程學系,23,0,18 新竹市
中華大學,資訊學系,4,0,18 新竹市
大葉大學,會計(與)(資訊)(科技)(系統)學系,6,0,07 彰化縣
大葉大學,會計(與)(資訊)(科技)(系統)學系,192,7,07 彰化縣
大葉大學,資訊管理(技術)學系,31,0,07 彰化縣
大葉大學,資訊管理(技術)學系,212,9,07 彰化縣
大葉大學,資訊管理(技術)學系,25,0,07 彰化縣
大葉大學,資訊管理(技術)學系,40,0,07 彰化縣
大葉大學,資訊工程學系,30,0,07 彰化縣
大葉大學,資訊工程學系,281,10,07 彰化縣
大葉大學,資訊工程學系,1,0,07 彰化縣
華梵大學,資訊管理(技術)學系,24,0,01 新北市
華梵大學,資訊管理(技術)學系,293,11,01 新北市
華梵大學,資訊管理(技術)學系,55,0,01 新北市
華梵大學,工業工程與經營資訊學系,23,0,01 新北市
華梵大學,工業工程與經營資訊學系,287,11,01 新北市
華梵大學,工業工程與經營資訊學系,48,0,01 新北市
義守大學,會計(與)(資訊)(科技)(系統)學系,229,9,12 高雄市
義守大學,工業管理(與經營資訊)學系,16,0,12 高雄市
義守大學,工業管理(與經營資訊)學系,27,0,12 高雄市
義守大學,工業管理(與經營資訊)學系,353,11,12 高雄市
義守大學,工業管理(與經營資訊)學系,43,0,12 高雄市
義守大學,工業管理(與經營資訊)學系,71,0,12 高雄市
義守大學,資訊管理(技術)學系,20,0,12 高雄市
義守大學,資訊管理(技術)學系,403,18,12 高雄市
義守大學,資訊管理(技術)學系,50,0,12 高雄市
義守大學,資訊管理(技術)學系,105,0,12 高雄市
義守大學,資訊工程學系,44,0,12 高雄市
義守大學,資訊工程學系,54,0,12 高雄市
義守大學,資訊工程學系,545,20,12 高雄市
義守大學,資訊工程學系,27,0,12 高雄市
義守大學,資訊工程學系,77,0,12 高雄市
世新大學,資訊傳播(工程)(設計)學系,68,0,30 臺北市
世新大學,資訊傳播(工程)(設計)學系,246,10,30 臺北市
世新大學,資訊傳播(工程)(設計)學系,30,0,30 臺北市
世新大學,資訊管理(技術)學系,103,0,30 臺北市
世新大學,資訊管理(技術)學系,890,26,30 臺北市
世新大學,資訊管理(技術)學系,80,0,30 臺北市
銘傳大學,資訊傳播(工程)(設計)學系,35,0,30 臺北市
銘傳大學,資訊傳播(工程)(設計)學系,443,16,30 臺北市
銘傳大學,會計(與)(資訊)(科技)(系統)學系,24,0,30 臺北市
銘傳大學,會計(與)(資訊)(科技)(系統)學系,865,19,30 臺北市
銘傳大學,會計(與)(資訊)(科技)(系統)學系,21,0,30 臺北市
銘傳大學,醫療資訊(與)管理學系,284,10,30 臺北市
銘傳大學,應用統計(資訊)學系,14,0,30 臺北市
銘傳大學,應用統計(資訊)學系,452,17,30 臺北市
銘傳大學,資訊管理(技術)學系,36,0,30 臺北市
銘傳大學,資訊管理(技術)學系,679,25,30 臺北市
銘傳大學,資訊管理(技術)學系,60,0,30 臺北市
銘傳大學,資訊(科技)(與)應用學系,68,3,30 臺北市
銘傳大學,資訊工程學系,30,0,30 臺北市
銘傳大學,資訊工程學系,438,18,30 臺北市
實踐大學,會計(與)(資訊)(科技)(系統)學系,454,11,30 臺北市
實踐大學,會計(與)(資訊)(科技)(系統)學系,1,0,30 臺北市
實踐大學,會計(與)(資訊)(科技)(系統)學系,107,0,30 臺北市
實踐大學,資訊科技與管理系,15,0,30 臺北市
實踐大學,資訊科技與管理系,439,14,30 臺北市
實踐大學,資訊科技與管理系,6,0,30 臺北市
實踐大學,資訊科技與管理系,2,0,30 臺北市
實踐大學,資訊管理(技術)學系,338,10,30 臺北市
實踐大學,資訊模擬與設計學系,426,10,30 臺北市
實踐大學,資訊科技與(行動)通訊學系,348,9,30 臺北市
朝陽科技大學,會計(與)(資訊)(科技)(系統)學系,24,0,06 臺中市
朝陽科技大學,會計(與)(資訊)(科技)(系統)學系,672,16,06 臺中市
朝陽科技大學,資訊管理(技術)學系,18,0,06 臺中市
朝陽科技大學,資訊管理(技術)學系,59,0,06 臺中市
朝陽科技大學,資訊管理(技術)學系,657,23,06 臺中市
朝陽科技大學,資訊管理(技術)學系,24,0,06 臺中市
朝陽科技大學,資訊管理(技術)學系,174,0,06 臺中市
朝陽科技大學,資訊工程學系,62,0,06 臺中市
朝陽科技大學,資訊工程學系,481,18,06 臺中市
朝陽科技大學,資訊工程學系,15,0,06 臺中市
朝陽科技大學,資訊工程學系,170,0,06 臺中市
朝陽科技大學,資訊與(網路)通訊系,49,0,06 臺中市
朝陽科技大學,資訊與(網路)通訊系,464,14,06 臺中市
朝陽科技大學,資訊與(網路)通訊系,117,0,06 臺中市
高雄醫學大學,醫務管理暨醫療資訊學系,25,0,50 高雄市
高雄醫學大學,醫務管理暨醫療資訊學系,213,10,50 高雄市
高雄醫學大學,醫務管理暨醫療資訊學系,53,0,50 高雄市
南華大學,會計(與)(資訊)(科技)(系統)學系,12,1,10 嘉義縣
南華大學,資訊管理(技術)學系,25,0,10 嘉義縣
南華大學,資訊管理(技術)學系,283,14,10 嘉義縣
南華大學,資訊管理(技術)學系,71,0,10 嘉義縣
南華大學,資訊工程學系,237,10,10 嘉義縣
真理大學,人文與資訊學系,197,7,01 新北市
真理大學,會計(與)(資訊)(科技)(系統)學系,353,11,01 新北市
真理大學,工業管理(與經營資訊)學系,526,16,01 新北市
真理大學,資訊管理(技術)學系,388,15,01 新北市
真理大學,資訊管理(技術)學系,61,0,01 新北市
真理大學,資訊(科技)(與)應用學系,3,0,01 新北市
真理大學,資訊(科技)(與)應用學系,3,4,01 新北市
真理大學,資訊工程學系,20,0,01 新北市
真理大學,資訊工程學系,360,14,01 新北市
真理大學,運動資訊(與)傳播學系,193,7,01 新北市
大同大學,資訊經營學系,20,0,30 臺北市
大同大學,資訊經營學系,222,10,30 臺北市
大同大學,資訊經營學系,99,0,30 臺北市
大同大學,資訊工程學系,26,0,30 臺北市
大同大學,資訊工程學系,62,0,30 臺北市
大同大學,資訊工程學系,412,17,30 臺北市
大同大學,資訊工程學系,33,0,30 臺北市
南臺科技大學,資訊傳播(工程)(設計)學系,16,0,11 臺南市
南臺科技大學,資訊傳播(工程)(設計)學系,438,12,11 臺南市
南臺科技大學,資訊傳播(工程)(設計)學系,166,0,11 臺南市
南臺科技大學,會計(與)(資訊)(科技)(系統)學系,14,0,11 臺南市
南臺科技大學,會計(與)(資訊)(科技)(系統)學系,426,12,11 臺南市
南臺科技大學,管理(與)資訊學系,29,0,11 臺南市
南臺科技大學,管理(與)資訊學系,756,28,11 臺南市
南臺科技大學,管理(與)資訊學系,31,0,11 臺南市
南臺科技大學,管理(與)資訊學系,95,0,11 臺南市
南臺科技大學,資訊管理(技術)學系,32,0,11 臺南市
南臺科技大學,資訊管理(技術)學系,667,24,11 臺南市
南臺科技大學,資訊管理(技術)學系,43,0,11 臺南市
南臺科技大學,資訊管理(技術)學系,32,0,11 臺南市
南臺科技大學,資訊管理(技術)學系,167,0,11 臺南市
南臺科技大學,資訊管理(技術)學系,0,0,11 臺南市
南臺科技大學,資訊工程學系,30,0,11 臺南市
南臺科技大學,資訊工程學系,466,16,11 臺南市
南臺科技大學,資訊工程學系,132,0,11 臺南市
崑山科技大學,資訊傳播(工程)(設計)學系,192,8,11 臺南市
崑山科技大學,資訊傳播(工程)(設計)學系,98,0,11 臺南市
崑山科技大學,資訊傳播(工程)(設計)學系,0,0,11 臺南市
崑山科技大學,會計(與)(資訊)(科技)(系統)學系,237,10,11 臺南市
崑山科技大學,會計(與)(資訊)(科技)(系統)學系,55,0,11 臺南市
崑山科技大學,資訊管理(技術)學系,18,0,11 臺南市
崑山科技大學,資訊管理(技術)學系,391,17,11 臺南市
崑山科技大學,資訊管理(技術)學系,22,0,11 臺南市
崑山科技大學,資訊管理(技術)學系,250,0,11 臺南市
崑山科技大學,資訊管理(技術)學系,13,0,11 臺南市
崑山科技大學,資訊工程學系,22,0,11 臺南市
崑山科技大學,資訊工程學系,405,15,11 臺南市
崑山科技大學,資訊工程學系,16,0,11 臺南市
崑山科技大學,資訊工程學系,88,0,11 臺南市
嘉南藥理大學,資訊管理(技術)學系,613,20,11 臺南市
嘉南藥理大學,資訊管理(技術)學系,193,0,11 臺南市
嘉南藥理大學,應用空間資訊系,15,0,11 臺南市
嘉南藥理大學,應用空間資訊系,639,18,11 臺南市
嘉南藥理大學,應用空間資訊系,84,0,11 臺南市
嘉南藥理大學,資訊多媒體應用學系,412,11,11 臺南市
嘉南藥理大學,資訊多媒體應用學系,83,0,11 臺南市
樹德科技大學,資訊管理(技術)學系,37,0,12 高雄市
樹德科技大學,資訊管理(技術)學系,401,15,12 高雄市
樹德科技大學,資訊管理(技術)學系,36,0,12 高雄市
樹德科技大學,資訊管理(技術)學系,131,0,12 高雄市
樹德科技大學,資訊工程學系,24,0,12 高雄市
樹德科技大學,資訊工程學系,436,14,12 高雄市
樹德科技大學,資訊工程學系,43,0,12 高雄市
樹德科技大學,資訊工程學系,133,0,12 高雄市
慈濟大學,醫學資訊學系,42,0,15 花蓮縣
慈濟大學,醫學資訊學系,209,14,15 花蓮縣
臺北醫學大學,醫學資訊學系,39,0,30 臺北市
臺北醫學大學,醫學資訊學系,32,14,30 臺北市
臺北醫學大學,醫學資訊學系,24,0,30 臺北市
中山醫學大學,醫學資訊學系,11,0,19 臺中市
中山醫學大學,醫學資訊學系,151,8,19 臺中市
中山醫學大學,醫學資訊學系,1,0,19 臺中市
龍華科技大學,工業管理(與經營資訊)學系,441,17,03 桃園縣
龍華科技大學,工業管理(與經營資訊)學系,257,0,03 桃園縣
龍華科技大學,工業管理(與經營資訊)學系,26,0,03 桃園縣
龍華科技大學,資訊管理(技術)學系,41,0,03 桃園縣
龍華科技大學,資訊管理(技術)學系,548,24,03 桃園縣
龍華科技大學,資訊管理(技術)學系,391,0,03 桃園縣
龍華科技大學,資訊管理(技術)學系,45,0,03 桃園縣
龍華科技大學,資訊類產學專班,62,0,03 桃園縣
龍華科技大學,(資訊)網路工程系,437,14,03 桃園縣
龍華科技大學,(資訊)網路工程系,260,0,03 桃園縣
輔英科技大學,資訊科技學系,264,2,12 高雄市
輔英科技大學,資訊管理(技術)學系,446,13,12 高雄市
輔英科技大學,資訊管理(技術)學系,159,0,12 高雄市
明新科技大學,資訊管理(技術)學系,36,0,04 新竹縣
明新科技大學,資訊管理(技術)學系,440,21,04 新竹縣
明新科技大學,資訊管理(技術)學系,234,0,04 新竹縣
明新科技大學,資訊管理(技術)學系,78,0,04 新竹縣
明新科技大學,資訊管理科,91,0,04 新竹縣
明新科技大學,資訊工程學系,482,18,04 新竹縣
明新科技大學,資訊工程學系,183,0,04 新竹縣
長榮大學,會計(與)(資訊)(科技)(系統)學系,606,18,11 臺南市
長榮大學,資訊管理(技術)學系,36,0,11 臺南市
長榮大學,資訊管理(技術)學系,526,18,11 臺南市
長榮大學,資訊工程學系,313,11,11 臺南市
弘光科技大學,資訊管理(技術)學系,381,12,06 臺中市
弘光科技大學,資訊管理(技術)學系,186,0,06 臺中市
弘光科技大學,資訊工程學系,349,11,06 臺中市
弘光科技大學,資訊工程學系,158,0,06 臺中市
健行科技大學,工業管理(與經營資訊)學系,22,0,03 桃園縣
健行科技大學,工業管理(與經營資訊)學系,450,16,03 桃園縣
健行科技大學,工業管理(與經營資訊)學系,19,0,03 桃園縣
健行科技大學,資訊管理(技術)學系,19,0,03 桃園縣
健行科技大學,資訊管理(技術)學系,606,20,03 桃園縣
健行科技大學,資訊管理(技術)學系,32,0,03 桃園縣
健行科技大學,資訊管理(技術)學系,321,0,03 桃園縣
健行科技大學,資訊管理(技術)學系,39,0,03 桃園縣
